id_day,day,id_teacher,id_space,name,id_building,id_headquarters,building_name,id_university_subject,full_name,semesters,university_subject_code,entry_time,departure_time,group,hours,id_authorization_program,id_program,program_code,program_full_name,id_university_period,id_day_time_slot,id_time_slot
4,Thursday,T047,14,salon 7,3,1,Sede Principe,1120,Inglés con Fines Generales y Académicos IV,7,204028C,07:00:00,11:00:00,50,4,5,4,3554,Construccion,10,25,1
1,Monday,T025,10,Sala de Sistemas 3,3,1,Sede Principe,291,Cálculo Monovariable,2,111021C,07:00:00,10:00:00,51,3,7,3,3753,Ingeniería de Alimentos,3,1,1
4,Thursday,T026,14,salon 7,3,1,Sede Principe,842,Probabilidad y Estadistica,4,761001C,18:20:00,22:20:00,53,4,29,8,2724,Tecnología en Desarrollo de Software,5,31,7
5,Friday,T166,17,salon 10,3,1,Sede Principe,988,PRESUPUESTOS,6,802049C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,6,38,6
5,Friday,T024,21,salon 14,3,1,Sede Principe,737,Contabilidad de los recursos y obligaciones de largo plazo y patrimonio,3,802015C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,10,39,7
3,Wednesday,T113,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,318,Física de la construcción,2,502005C,14:00:00,18:00:00,50,4,5,4,3554,Construccion,9,21,5
3,Wednesday,T183,2,Salon 2,2,1,Sede Villa Campestre,993,Legislación  Comercial,3,801058C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,10,23,7
1,Monday,T163,1,Salon 1,2,1,Sede Villa Campestre,982,Bioquímica,3,605018C,09:00:00,13:00:00,50,4,20,11,3643,Nutricion y dietetica,6,3,3
4,Thursday,T006,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,1063,Desarrollo de Aplicaciones para Dispositivos Móviles,7,750026C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,25,1
1,Monday,T016,12,salon 5,3,1,Sede Principe,843,Inglés con fines generales y académicos II,4,204026C,18:20:00,22:20:00,53,4,29,8,2724,Tecnología en Desarrollo de Software,5,8,8
5,Friday,T119,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,1147,Regulación en la industria alimentaria,9,745032C,15:00:00,18:00:00,50,3,7,3,3753,Ingeniería de Alimentos,10,38,6
5,Friday,T033,5,Salon 5,2,1,Sede Villa Campestre,407,Proceso administrativo empresarial,7,801151M,07:00:00,10:00:00,50,3,28,6,3841,Contaduría Publica,5,33,1
5,Friday,T105,15,Sala de Sistemas 4,3,1,Sede Principe,72,Cálculo Monovariable,2,111021C,10:00:00,12:00:00,50,2,2,1,3743,Ingeniería de Sistemas,7,34,2
5,Friday,T026,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,720,Estadística I para las Ciencias de la Administración,3,801083C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,10,39,7
3,Wednesday,T027,9,salon 2,3,1,Sede Principe,700,Ciencias humanas,2,801078C,10:00:00,13:00:00,51,3,19,2,3845,Administracion de empresas,10,18,2
2,Tuesday,T005,21,salon 14,3,1,Sede Principe,878,Fundamentos de Interpretación y Compilación de LP,5,750017C,08:00:00,12:00:00,50,4,2,1,3743,Ingeniería de Sistemas,9,9,1
1,Monday,T017,18,salon 11,3,1,Sede Principe,483,Fisica + Laboratorio,3,106012C,10:00:00,13:00:00,52,3,2,1,3743,Ingeniería de Sistemas,6,2,2
2,Tuesday,T216,20,salon 13,3,1,Sede Principe,1297,CALIDAD EN LOS PROCESOS,9,502052C,07:00:00,10:00:00,52,3,5,4,3554,Construccion,10,9,1
6,Saturday,T009,25,Coliseo,2,1,Sede Villa Campestre,1027,DEPORTE Y SALUD,1,404002C,17:00:00,20:00:00,50,3,31,12,2725,Tecnologia en Electronica Industrial,6,66,11
6,Saturday,T165,13,salon 6,3,1,Sede Principe,1156,Taller de escritura científica,8,801195C,14:00:00,17:00:00,51,3,26,6,3841,Contaduría Publica,9,45,5
6,Saturday,T020,16,salon 9,3,1,Sede Principe,427,Comercio Exterior,6,801062M,15:00:00,18:00:00,53,3,4,6,3841,Contaduría Publica,3,46,6
5,Friday,T075,4,Salon 4,2,1,Sede Villa Campestre,321,Taller Construcción de edificaciones  I,2,502013C,07:00:00,11:00:00,51,4,5,4,3554,Construccion,10,33,1
2,Tuesday,T085,10,Sala de Sistemas 3,3,1,Sede Principe,716,Taller Habilidades y herramientas informáticas para la gestión (Científico tecnológico) - grupo dividido ,1,801044C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,4,16,8
2,Tuesday,T013,17,salon 10,3,1,Sede Principe,190,Estadística I para las ciencias de la administración,3,801083C,13:00:00,16:00:00,51,3,19,2,3845,Administracion de empresas,3,12,4
2,Tuesday,T081,20,salon 13,3,1,Sede Principe,528,Taller de Representación  I,1,501002C,07:00:00,13:00:00,50,6,5,4,3554,Construccion,4,9,1
2,Tuesday,T180,3,Salon 3,2,1,Sede Villa Campestre,1025,APLICACION Y MANEJO DEL FRIO PARA LA CONSERVACION DE ALIMENTOS,9,745071M,14:00:00,17:00:00,50,3,16,3,3753,Ingeniería de Alimentos,6,13,5
3,Wednesday,T098,11,salon 4,3,1,Sede Principe,387,Introducción al derecho y constitución política ,1,801042C,07:00:00,10:00:00,50,3,18,6,3841,Contaduría Publica,7,17,1
2,Tuesday,T025,2,Salon 2,2,1,Sede Villa Campestre,1206,CÁLCULO I - CIENCIAS,2,111013C,07:00:00,10:00:00,50,3,33,13,3150,Agroindustria,9,9,1
5,Friday,T038,20,salon 13,3,1,Sede Principe,1238,Creación de Empresas,8,801186C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,9,39,7
2,Tuesday,T025,18,salon 11,3,1,Sede Principe,2,Matemáticas Básicas,1,111023C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,9,1
4,Thursday,T106,2,Salon 2,2,1,Sede Villa Campestre,623,Control e instrumentación  en la Industría de Alimentos ,5,710230M ,08:00:00,11:00:00,50,3,7,3,3753,Ingeniería de Alimentos,4,25,1
2,Tuesday,T015,15,Sala de Sistemas 4,3,1,Sede Principe,405,Legislación Tributaria II,7,802057M,15:00:00,18:00:00,50,3,28,6,3841,Contaduría Publica,5,14,6
6,Saturday,T167,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,891,Taller de Ingeniería V,6,745024C,07:00:00,10:00:00,50,3,7,3,3753,Ingeniería de Alimentos,9,41,1
6,Saturday,T155,25,Coliseo,2,1,Sede Villa Campestre,839,DEPORTE Y SALUD,1,404002C,16:00:00,19:00:00,52,3,14,8,2724,Tecnología en Desarrollo de Software,5,46,6
5,Friday,T108,14,salon 7,3,1,Sede Principe,617,Inglés con fines generales y académicos I,3,204025C,14:00:00,18:00:00,52,4,7,3,3753,Ingeniería de Alimentos,6,36,4
1,Monday,T033,4,Salon 4,2,1,Sede Villa Campestre,186,Diseño Organizacional ,2,801079C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,7,7,7
5,Friday,T105,17,salon 10,3,1,Sede Principe,82,Cálculo Multivariable,3,111022C,16:00:00,18:00:00,54,2,2,1,3743,Ingeniería de Sistemas,9,38,6
1,Monday,T105,19,salon 12,3,1,Sede Principe,951,Cálculo Monovariable,2,111021C,20:20:00,22:20:00,51,2,30,12,2725,Tecnologia en Electronica Industrial,10,8,8
5,Friday,T154,10,Sala de Sistemas 3,3,1,Sede Principe,1089,Administración y gestión financiera,6,802051C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,9,39,7
1,Monday,T045,2,Salon 2,2,1,Sede Villa Campestre,759,Administración financiera,8,802068M,14:00:00,17:00:00,50,3,28,6,3841,Contaduría Publica,4,5,5
2,Tuesday,T068,5,Salon 5,2,1,Sede Villa Campestre,888,Operaciones con sólidos,4,745013C,10:00:00,13:00:00,50,3,7,3,3753,Ingeniería de Alimentos,9,10,2
4,Thursday,T013,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,724,Matemática para Finanzas,3,802013C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,10,32,8
2,Tuesday,T144,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,1023,TALLER DE INGENIERÍA DE ALIMENTOS VI,7,745025C,07:00:00,10:00:00,50,3,7,3,3753,Ingeniería de Alimentos,10,9,1
3,Wednesday,T021,1,Salon 1,2,1,Sede Villa Campestre,233,Administraciónn de Nuevas Empresas y Problemática  PYME,10,801252M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,3,23,7
5,Friday,T087,23,Sala De Sistemas 1	,3,1,Sede Principe,463,Fundamentos de programacion orientada a eventos,3,750014C,13:00:00,16:00:00,51,3,14,8,2724,Tecnología en Desarrollo de Software,3,36,4
5,Friday,T125,20,salon 13,3,1,Sede Principe,535,Materiales de Construcción II ,3,502021C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,10,33,1
3,Wednesday,T041,16,salon 9,3,1,Sede Principe,78,Herramientas para hablar en público,2,405126M,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,4,17,1
2,Tuesday,T034,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,177,Taller Habilidades y herramientas informáticas para la gestión ,1,801044C,15:00:00,18:00:00,51,3,19,2,3845,Administracion de empresas,7,14,6
5,Friday,T016,14,salon 7,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,10:00:00,12:00:00,52,2,2,1,3743,Ingeniería de Sistemas,8,35,3
4,Thursday,T053,12,salon 5,3,1,Sede Principe,951,Cálculo Monovariable,2,111021C,18:20:00,21:20:00,51,3,30,12,2725,Tecnologia en Electronica Industrial,8,31,7
3,Wednesday,T011,8,salon 1,3,1,Sede Principe,239,Fundamentos De Economía,1,207076M,07:00:00,10:00:00,50,3,6,5,3249,Trabajo social,3,17,1
3,Wednesday,T037,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,139,Análisis Económico de Inversiones,9,760102M,14:00:00,17:00:00,50,3,3,1,3743,Ingeniería de Sistemas,7,21,5
4,Thursday,T041,11,salon 4,3,1,Sede Principe,848,Herramientas para hablar en público,3,405126M,15:00:00,18:00:00,51,3,6,5,3249,Trabajo social,7,30,6
5,Friday,T105,12,salon 5,3,1,Sede Principe,951,Cálculo Monovariable,2,111021C,18:20:00,21:20:00,51,3,30,12,2725,Tecnologia en Electronica Industrial,9,39,7
1,Monday,T105,19,salon 12,3,1,Sede Principe,72,Cálculo Monovariable,2,111021C,10:00:00,12:00:00,51,2,2,1,3743,Ingeniería de Sistemas,7,2,2
1,Monday,T053,15,Sala de Sistemas 4,3,1,Sede Principe,2,Matemáticas Básicas,1,111023C,13:00:00,15:00:00,50,2,2,1,3743,Ingeniería de Sistemas,4,4,4
2,Tuesday,T054,19,salon 12,3,1,Sede Principe,191,Pensamiento Contemporáneo de la Administración y las Organizaciones,3,801091C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,3,9,1
5,Friday,T185,17,salon 10,3,1,Sede Principe,82,Cálculo Multivariable,3,111022C,08:00:00,10:00:00,50,2,2,1,3743,Ingeniería de Sistemas,10,33,1
6,Saturday,T165,16,salon 9,3,1,Sede Principe,915,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,2,204133C,07:00:00,10:00:00,55,3,7,3,3753,Ingeniería de Alimentos,10,41,1
4,Thursday,T054,11,salon 4,3,1,Sede Principe,672,Administración para el Cambio,8,801184M,07:00:00,10:00:00,51,3,25,2,3845,Administracion de empresas,4,25,1
5,Friday,T068,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,885,Taller de Ingeniería de Alimentos III,4,745022C,14:00:00,17:00:00,50,3,7,3,3753,Ingeniería de Alimentos,5,37,5
5,Friday,T070,13,salon 6,3,1,Sede Principe,923,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,2,204133C,15:00:00,18:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,38,6
2,Tuesday,T091,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,1205,FÍSICA FUNDAMENTAL I,2,106001C,10:00:00,13:00:00,50,3,33,13,3150,Agroindustria,9,10,2
4,Thursday,T017,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,483,Fisica + Laboratorio,3,106012C,14:00:00,17:00:00,52,3,2,1,3743,Ingeniería de Sistemas,9,29,5
1,Monday,T075,20,salon 13,3,1,Sede Principe,865,Taller Construcción de edificaciones  III,4,502026C,07:00:00,11:00:00,50,4,5,4,3554,Construccion,9,1,1
2,Tuesday,T121,13,salon 6,3,1,Sede Principe,618,Inglés con fines generales y académicos II,4,204026C,09:00:00,13:00:00,50,4,7,3,3753,Ingeniería de Alimentos,5,11,3
3,Wednesday,T056,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,609,Biologia + Laboratorio,1,102094C,14:00:00,18:00:00,50,4,7,3,3753,Ingeniería de Alimentos,9,21,5
4,Thursday,T032,24,Sala De Sistemas 2,3,1,Sede Principe,814,Modelos y Simulación de datos para las organizaciones,4,801105C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,7,31,7
3,Wednesday,T076,21,salon 14,3,1,Sede Principe,539,Ecuaciones Diferenciales,4,111026C,10:00:00,12:00:00,50,2,2,1,3743,Ingeniería de Sistemas,6,18,2
1,Monday,T047,11,salon 4,3,1,Sede Principe,264,Lectura De Textos En Inglés II,5, 204104M,07:00:00,10:00:00,50,3,6,5,3249,Trabajo social,3,1,1
6,Saturday,T111,11,salon 4,3,1,Sede Principe,832,Hacienda pública,4,802022C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,5,47,7
1,Monday,T040,24,Sala De Sistemas 2,3,1,Sede Principe,1014,Calidad de productos de Software,8,750029C,14:00:00,17:00:00,50,3,3,1,3743,Ingeniería de Sistemas,7,5,5
3,Wednesday,T027,3,Salon 3,2,1,Sede Villa Campestre,506,Diseño Etnografico,6,207028M,14:00:00,18:00:00,50,4,6,5,3249,Trabajo social,4,21,5
4,Thursday,T008,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,134,Seminario de Proyecto de Grado,8,750097M,07:00:00,08:00:00,50,1,3,1,3743,Ingeniería de Sistemas,4,25,1
2,Tuesday,T041,15,Sala de Sistemas 4,3,1,Sede Principe,923,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,2,204133C,15:00:00,18:00:00,54,3,2,1,3743,Ingeniería de Sistemas,6,14,6
1,Monday,T047,12,salon 5,3,1,Sede Principe,495,Lectura de Textos Académicos en Inglés I,4,204101M,07:00:00,10:00:00,50,3,6,5,3249,Trabajo social,4,1,1
3,Wednesday,T095,6,Salon 6,2,1,Sede Villa Campestre,743,Legislación Comercial I,2,801073C,14:00:00,17:00:00,51,3,18,6,3841,Contaduría Publica,4,21,5
6,Saturday,T170,23,Sala De Sistemas 1	,3,1,Sede Principe,969,Inglés con fines generales y académicos III,5,204027C,17:00:00,21:00:00,55,4,26,6,3841,Contaduría Publica,8,46,6
1,Monday,T036,8,salon 1,3,1,Sede Principe,445,Técnicas Digitales ,4,710200M,18:20:00,22:20:00,50,4,13,9,2710,Tecnología en Electronica,3,8,8
1,Monday,T070,14,salon 7,3,1,Sede Principe,114,Comprensión y Producción de Textos Académicos,4,204161M,07:00:00,10:00:00,50,3,3,1,3743,Ingeniería de Sistemas,3,1,1
1,Monday,T114,10,Sala de Sistemas 3,3,1,Sede Principe,1144,INGENIERÍA DE PROCESAMIENTO II,9,745010C,14:00:00,18:00:00,50,4,7,3,3753,Ingeniería de Alimentos,10,5,5
4,Thursday,T132,18,salon 11,3,1,Sede Principe,724,Matemática para Finanzas,3,802013C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,4,31,7
5,Friday,T026,10,Sala de Sistemas 3,3,1,Sede Principe,746,Estadística II para las ciencias de la administración,4,801104C,10:00:00,13:00:00,51,3,18,6,3841,Contaduría Publica,6,34,2
5,Friday,T169,6,Salon 6,2,1,Sede Villa Campestre,1240,Taller de escritura científica,9,801195C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,9,34,2
3,Wednesday,T057,11,salon 4,3,1,Sede Principe,938,Sexualidad Humana,2,801042M,07:00:00,10:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,6,17,1
3,Wednesday,T074,6,Salon 6,2,1,Sede Villa Campestre,179,Proceso administrativo ,1,801043C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,9,18,2
5,Friday,T208,8,salon 1,3,1,Sede Principe,1260,Principios de nutrición alimentación y salud,5,605010C,18:20:00,21:20:00,50,3,29,8,2724,Tecnología en Desarrollo de Software,10,39,7
2,Tuesday,T103,21,salon 14,3,1,Sede Principe,505,Comunidad y Organizaciones II,6,207033M,08:00:00,12:00:00,50,4,6,5,3249,Trabajo social,6,9,1
3,Wednesday,T076,15,Sala de Sistemas 4,3,1,Sede Principe,539,Ecuaciones Diferenciales,4,111026C,10:00:00,12:00:00,50,2,2,1,3743,Ingeniería de Sistemas,8,18,2
2,Tuesday,T075,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,860,Taller de Representación II - Representar las ideas,2,501003C,07:00:00,10:00:00,51,3,5,4,3554,Construccion,9,9,1
6,Saturday,T130,21,salon 14,3,1,Sede Principe,226,Trabajo en Equipo,8,801181M,15:00:00,18:00:00,50,3,1,2,3845,Administracion de empresas,7,46,6
6,Saturday,T085,24,Sala De Sistemas 2,3,1,Sede Principe,385,Taller de habilidades informáticas para la gestión (Científico tecnológico),1,801044C,07:00:00,10:00:00,52,3,18,6,3841,Contaduría Publica,3,41,1
4,Thursday,T066,6,Salon 6,2,1,Sede Villa Campestre,227,Investigación de Mercados,8,801052M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,7,32,8
2,Tuesday,T144,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,626,Tallerer de Ingeniería de Alimentos IV,5,745023C,14:00:00,17:00:00,50,3,7,3,3753,Ingeniería de Alimentos,6,13,5
4,Thursday,T087,24,Sala De Sistemas 2,3,1,Sede Principe,463,Fundamentos de programacion orientada a eventos,3,750014C,14:00:00,17:00:00,52,3,14,8,2724,Tecnología en Desarrollo de Software,3,29,5
2,Tuesday,T244,8,salon 1,3,1,Sede Principe,1132,EPIDEMIOLOGÍA NUTRICIONAL,5,605023C,14:00:00,17:00:00,50,3,20,11,3643,Nutricion y dietetica,10,13,5
6,Saturday,T007,15,Sala de Sistemas 4,3,1,Sede Principe,464,Matematicas discretas II,3,750005C,07:00:00,11:00:00,51,4,14,8,2724,Tecnología en Desarrollo de Software,3,41,1
6,Saturday,T019,11,salon 4,3,1,Sede Principe,656,Matemáticas Especiales para Ingeniería de Alimentos,7,745064M,14:00:00,18:00:00,50,4,16,3,3753,Ingeniería de Alimentos,4,45,5
2,Tuesday,T112,20,salon 13,3,1,Sede Principe,528,Taller de Representación  I,1,501002C,07:00:00,10:00:00,51,3,5,4,3554,Construccion,8,49,9
3,Wednesday,T103,13,salon 6,3,1,Sede Principe,505,Comunidad y Organizaciones II,6,207033M,08:00:00,12:00:00,50,4,6,5,3249,Trabajo social,4,17,1
2,Tuesday,T016,8,salon 1,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,13:00:00,17:00:00,50,4,2,1,3743,Ingeniería de Sistemas,3,12,4
2,Tuesday,T081,3,Salon 3,2,1,Sede Villa Campestre,864,Arte y Ciudad,4,503067M,07:00:00,11:00:00,50,4,5,4,3554,Construccion,7,9,1
4,Thursday,T246,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,624,Microbiología + Laboratorio,5,745011C,07:00:00,10:00:00,50,3,7,3,3753,Ingeniería de Alimentos,10,25,1
2,Tuesday,T005,24,Sala De Sistemas 2,3,1,Sede Principe,558,Fundamentos de Programación Funcional y Concurrente,4,750013C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,6,9,1
5,Friday,T245,24,Sala De Sistemas 2,3,1,Sede Principe,1131,GESTIÓN AMBIENTAL,5,605025C,14:00:00,17:00:00,50,3,20,11,3643,Nutricion y dietetica,10,37,5
5,Friday,T055,16,salon 9,3,1,Sede Principe,213,Gestión de la Producción de Bienes y Servicios,6,801179M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,3,39,7
6,Saturday,T218,18,salon 11,3,1,Sede Principe,1280,Electiva Profesional  Gerencia comercial,9,801237C,14:00:00,17:00:00,50,3,23,2,3845,Administracion de empresas,10,45,5
1,Monday,T009,25,Coliseo,2,1,Sede Villa Campestre,847,DEPORTE Y SALUD,1,404002C,07:00:00,10:00:00,54,3,6,5,3249,Trabajo social,5,1,1
1,Monday,T052,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,627,Análisis de Alimentos,5,745004C,09:00:00,13:00:00,50,4,7,3,3753,Ingeniería de Alimentos,8,3,3
4,Thursday,T034,15,Sala de Sistemas 4,3,1,Sede Principe,2,Matemáticas Básicas,1,111023C,10:00:00,12:00:00,53,2,2,1,3743,Ingeniería de Sistemas,8,26,2
1,Monday,T060,9,salon 2,3,1,Sede Principe,452,Teoría General de Sistemas,5,760081M,07:00:00,10:00:00,50,3,21,8,2724,Tecnología en Desarrollo de Software,3,1,1
2,Tuesday,T057,19,salon 12,3,1,Sede Principe,630,Estrategias para el aprendizaje autónomo,3,417016C,10:00:00,13:00:00,51,3,7,3,3753,Ingeniería de Alimentos,4,10,2
5,Friday,T053,11,salon 4,3,1,Sede Principe,858,Matemáticas Básicas,1,111023C,18:20:00,21:20:00,51,3,30,12,2725,Tecnologia en Electronica Industrial,10,39,7
2,Tuesday,T057,16,salon 9,3,1,Sede Principe,461,Inserción a la Vida Universitaria,1,701001C,07:00:00,09:00:00,51,2,14,8,2724,Tecnología en Desarrollo de Software,3,9,1
6,Saturday,T065,23,Sala De Sistemas 1	,3,1,Sede Principe,469,Fundamentos de Programacion OO (Taller Tecnologico II),2,750015C,10:00:00,13:00:00,52,3,29,8,2724,Tecnología en Desarrollo de Software,4,42,2
1,Monday,T017,18,salon 11,3,1,Sede Principe,483,Fisica + Laboratorio,3,106012C,07:00:00,13:00:00,52,6,2,1,3743,Ingeniería de Sistemas,5,1,1
5,Friday,T062,4,Salon 4,2,1,Sede Villa Campestre,676,"Electiva en área de profundización I: Selección, Admisión, e Inducción de personal",8,801240M,07:00:00,10:00:00,50,3,25,2,3845,Administracion de empresas,6,33,1
2,Tuesday,T204,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,395,Inglés con fines generales y académicos I,3,204025C,07:00:00,11:00:00,52,4,18,6,3841,Contaduría Publica,7,9,1
3,Wednesday,T118,1,Salon 1,2,1,Sede Villa Campestre,524,Introducción a la Nutrición y Dietética,1,605011C,14:00:00,16:00:00,50,2,20,11,3643,Nutricion y dietetica,4,21,5
6,Saturday,T050,8,salon 1,3,1,Sede Principe,236,Historia De Colombia Con Énfasis Social,1, 207103M,07:00:00,10:00:00,50,3,6,5,3249,Trabajo social,7,41,1
4,Thursday,T027,15,Sala de Sistemas 4,3,1,Sede Principe,84,Taller de Escritura e Investigación,3,202009M,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,26,2
4,Thursday,T061,17,salon 10,3,1,Sede Principe,980,Biología Molecular,3,605015C,14:00:00,18:00:00,50,4,20,11,3643,Nutricion y dietetica,10,29,5
1,Monday,T102,13,salon 6,3,1,Sede Principe,1008,Proyecto Integrador I (Proyecto Tecnológico),6,750018C,14:00:00,18:00:00,50,4,2,1,3743,Ingeniería de Sistemas,8,5,5
2,Tuesday,T133,20,salon 13,3,1,Sede Principe,317,Taller de Representacion II,2,501003C,07:00:00,13:00:00,51,6,5,4,3554,Construccion,7,9,1
3,Wednesday,T021,18,salon 11,3,1,Sede Principe,390,Proceso administrativo,3,801043C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,7,21,5
3,Wednesday,T013,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,1005,Administración y gestión financiera,6,802051C,07:00:00,10:00:00,51,3,19,2,3845,Administracion de empresas,8,17,1
2,Tuesday,T063,5,Salon 5,2,1,Sede Villa Campestre,986,Seminario de teoría contable,6,802042C,10:00:00,13:00:00,50,3,18,6,3841,Contaduría Publica,8,10,2
1,Monday,T057,11,salon 4,3,1,Sede Principe,1105,Genero pluralidad y diversidades,5,304035C,18:20:00,20:20:00,51,2,29,8,2724,Tecnología en Desarrollo de Software,8,7,7
6,Saturday,T009,25,Coliseo,2,1,Sede Villa Campestre,839,DEPORTE Y SALUD,1,404002C,10:00:00,13:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,9,42,2
3,Wednesday,T013,10,Sala de Sistemas 3,3,1,Sede Principe,1150,Administración y gestión financiera,7,802051C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,10,23,7
5,Friday,T034,15,Sala de Sistemas 4,3,1,Sede Principe,708,Modelos y Simulación de datos para las organizaciones,4,801105C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,10,34,2
